Origin;Destination;Outbound;Inbound;Price
LON;LAX;2016-10-19;2016-11-13;604,66
LON;LAX;2016-10-19;2016-11-17;636,74
LON;LAX;2016-10-19;2016-11-30;659,63
LON;LAX;2016-10-19;2016-12-01;443,81
LON;LAX;2016-10-20;;301,97
LON;LAX;2016-10-20;2016-10-24;486,89
LON;LAX;2016-10-20;2016-10-25;497,64
LON;LAX;2016-10-20;2016-10-27;729,08
LON;LAX;2016-10-20;2016-10-28;518,89
LON;LAX;2016-10-20;2016-10-29;650,63
LON;LAX;2016-10-20;2016-10-30;584,64
LON;LAX;2016-10-20;2016-10-31;601,14
LON;LAX;2016-10-20;2016-11-01;551,61
LON;LAX;2016-10-20;2016-11-02;653,45
LON;LAX;2016-10-20;2016-11-03;544,39
LON;LAX;2016-10-20;2016-11-04;709,18
LON;LAX;2016-10-20;2016-11-06;493,87
LON;LAX;2016-10-20;2016-11-07;626,25
LON;LAX;2016-10-20;2016-11-08;646,14
LON;LAX;2016-10-20;2016-11-09;536,79
LON;LAX;2016-10-20;2016-11-10;520,72
LON;LAX;2016-10-20;2016-11-11;673,47
LON;LAX;2016-10-20;2016-11-15;637,66
LON;LAX;2016-10-20;2016-12-09;616,97
LON;LAX;2016-10-21;;303,49
LON;LAX;2016-10-21;2016-10-21;938,01
LON;LAX;2016-10-21;2016-10-24;506,79
LON;LAX;2016-10-21;2016-10-25;520,78
LON;LAX;2016-10-21;2016-10-26;615,65
LON;LAX;2016-10-21;2016-10-27;552,26
LON;LAX;2016-10-21;2016-10-28;589,54
LON;LAX;2016-10-21;2016-10-29;675,43
LON;LAX;2016-10-21;2016-10-30;553,94
LON;LAX;2016-10-21;2016-10-31;541,43
LON;LAX;2016-10-21;2016-11-01;608,03
LON;LAX;2016-10-21;2016-11-02;593,44
LON;LAX;2016-10-21;2016-11-03;518,94
LON;LAX;2016-10-21;2016-11-04;620,12
LON;LAX;2016-10-21;2016-11-05;645,57
LON;LAX;2016-10-21;2016-11-06;563,87
LON;LAX;2016-10-21;2016-11-07;680,06
LON;LAX;2016-10-21;2016-11-10;807,41
LON;LAX;2016-10-21;2016-11-11;655,86
LON;LAX;2016-10-21;2016-11-30;766,63
LON;LAX;2016-10-21;2016-12-15;550,72
LON;LAX;2016-10-22;;386,39
LON;LAX;2016-10-22;2016-10-22;2041,27
LON;LAX;2016-10-22;2016-10-25;657,05
LON;LAX;2016-10-22;2016-10-26;676,90
LON;LAX;2016-10-22;2016-10-27;695,28
LON;LAX;2016-10-22;2016-10-28;680,14
LON;LAX;2016-10-22;2016-10-29;681,68
LON;LAX;2016-10-22;2016-10-30;677,48
LON;LAX;2016-10-22;2016-10-31;696,42
LON;LAX;2016-10-22;2016-11-01;695,63
LON;LAX;2016-10-22;2016-11-02;774,32
LON;LAX;2016-10-22;2016-11-03;711,08
LON;LAX;2016-10-22;2016-11-04;680,82
LON;LAX;2016-10-22;2016-11-05;707,47
LON;LAX;2016-10-22;2016-11-06;653,51
LON;LAX;2016-10-22;2016-11-07;685,48
LON;LAX;2016-10-22;2016-11-08;719,93
LON;LAX;2016-10-22;2016-11-11;682,38
LON;LAX;2016-10-22;2016-11-12;693,67
LON;LAX;2016-10-22;2016-11-15;640,84
LON;LAX;2016-10-22;2016-11-16;618,90
LON;LAX;2016-10-23;;355,52
LON;LAX;2016-10-23;2016-10-27;558,89
LON;LAX;2016-10-23;2016-10-28;585,13
LON;LAX;2016-10-23;2016-10-30;612,24
LON;LAX;2016-10-23;2016-10-31;601,14
LON;LAX;2016-10-23;2016-11-01;597,02
LON;LAX;2016-10-23;2016-11-03;546,49
LON;LAX;2016-10-23;2016-11-04;618,32
LON;LAX;2016-10-23;2016-11-06;543,80
LON;LAX;2016-10-23;2016-11-07;664,96
LON;LAX;2016-10-23;2016-11-08;672,09
LON;LAX;2016-10-23;2016-11-09;541,88
LON;LAX;2016-10-23;2016-11-12;664,18
LON;LAX;2016-10-23;2016-11-13;551,04
LON;LAX;2016-10-23;2016-11-20;502,07
LON;LAX;2016-10-23;2017-01-26;501,94
LON;LAX;2016-10-24;;258,64
LON;LAX;2016-10-24;2016-10-28;531,35
LON;LAX;2016-10-24;2016-10-29;618,23
LON;LAX;2016-10-24;2016-10-30;550,49
LON;LAX;2016-10-24;2016-10-31;577,36
LON;LAX;2016-10-24;2016-11-01;499,70
LON;LAX;2016-10-24;2016-11-02;598,49
LON;LAX;2016-10-24;2016-11-03;495,60
LON;LAX;2016-10-24;2016-11-04;668,85
LON;LAX;2016-10-24;2016-11-06;510,99
LON;LAX;2016-10-24;2016-11-07;545,95
LON;LAX;2016-10-24;2016-11-08;447,50
LON;LAX;2016-10-24;2016-11-10;465,98
LON;LAX;2016-10-24;2016-11-11;560,81
LON;LAX;2016-10-24;2016-11-14;628,88
LON;LAX;2016-10-24;2016-11-21;597,65
LON;LAX;2016-10-25;;301,39
LON;LAX;2016-10-25;2016-10-28;577,53
LON;LAX;2016-10-25;2016-10-29;672,21
LON;LAX;2016-10-25;2016-10-30;539,81
LON;LAX;2016-10-25;2016-11-01;551,48
LON;LAX;2016-10-25;2016-11-02;518,40
LON;LAX;2016-10-25;2016-11-03;550,85
LON;LAX;2016-10-25;2016-11-04;566,27
LON;LAX;2016-10-25;2016-11-06;563,54
LON;LAX;2016-10-25;2016-11-07;650,33
LON;LAX;2016-10-25;2016-11-08;507,23
LON;LAX;2016-10-25;2016-11-10;509,84
LON;LAX;2016-10-25;2016-11-15;736,34
LON;LAX;2016-10-25;2016-11-16;549,89
LON;LAX;2016-10-25;2016-11-22;584,27
LON;LAX;2016-10-26;;395,99
LON;LAX;2016-10-26;2016-10-29;654,90
LON;LAX;2016-10-26;2016-10-30;600,04
LON;LAX;2016-10-26;2016-10-31;719,95
LON;LAX;2016-10-26;2016-11-01;573,89
LON;LAX;2016-10-26;2016-11-02;698,70
LON;LAX;2016-10-26;2016-11-03;575,82
LON;LAX;2016-10-26;2016-11-04;659,38
LON;LAX;2016-10-26;2016-11-05;583,48
LON;LAX;2016-10-26;2016-11-06;655,43
LON;LAX;2016-10-26;2016-11-07;687,61
LON;LAX;2016-10-26;2016-11-09;641,22
LON;LAX;2016-10-26;2016-11-10;684,34
LON;LAX;2016-10-26;2016-11-11;712,06
LON;LAX;2016-10-26;2016-11-14;690,94
LON;LAX;2016-10-26;2016-11-15;673,07
LON;LAX;2016-10-26;2016-11-23;591,42
LON;LAX;2016-10-26;2016-12-03;865,13
LON;LAX;2016-10-26;2016-12-05;865,13
LON;LAX;2016-10-27;;260,42
LON;LAX;2016-10-27;2016-10-27;1226,71
LON;LAX;2016-10-27;2016-10-30;539,90
LON;LAX;2016-10-27;2016-10-31;616,03
LON;LAX;2016-10-27;2016-11-01;504,05
LON;LAX;2016-10-27;2016-11-02;484,06
LON;LAX;2016-10-27;2016-11-03;531,16
LON;LAX;2016-10-27;2016-11-04;572,19
LON;LAX;2016-10-27;2016-11-05;483,01
LON;LAX;2016-10-27;2016-11-06;494,48
LON;LAX;2016-10-27;2016-11-08;670,99
LON;LAX;2016-10-27;2016-11-10;485,16
LON;LAX;2016-10-27;2016-11-11;702,76
LON;LAX;2016-10-27;2016-11-12;665,10
LON;LAX;2016-10-27;2016-11-14;644,30
LON;LAX;2016-10-27;2016-11-16;494,31
LON;LAX;2016-10-27;2016-11-30;445,25
LON;LAX;2016-10-27;2016-12-07;441,54
LON;LAX;2016-10-27;2016-12-08;484,06
LON;LAX;2016-10-27;2016-12-09;696,68
LON;LAX;2016-10-27;2016-12-20;673,07
LON;LAX;2016-10-27;2017-01-04;570,12
LON;LAX;2016-10-27;2017-01-27;1552,28
LON;LAX;2016-10-28;;255,11
LON;LAX;2016-10-28;2016-10-30;470,38
LON;LAX;2016-10-28;2016-10-31;718,99
LON;LAX;2016-10-28;2016-11-01;693,88
LON;LAX;2016-10-28;2016-11-02;498,92
LON;LAX;2016-10-28;2016-11-04;560,30
LON;LAX;2016-10-28;2016-11-05;524,55
LON;LAX;2016-10-28;2016-11-06;519,59
LON;LAX;2016-10-28;2016-11-08;494,70
LON;LAX;2016-10-28;2016-11-09;560,36
LON;LAX;2016-10-28;2016-11-11;549,21
LON;LAX;2016-10-28;2016-11-12;521,07
LON;LAX;2016-10-28;2016-11-17;516,07
LON;LAX;2016-10-28;2016-11-27;435,79
LON;LAX;2016-10-29;;555,85
LON;LAX;2016-10-29;2016-10-31;690,17
LON;LAX;2016-10-29;2016-11-01;599,59
LON;LAX;2016-10-29;2016-11-03;682,64
LON;LAX;2016-10-29;2016-11-04;673,18
LON;LAX;2016-10-29;2016-11-05;613,43
LON;LAX;2016-10-29;2016-11-06;577,59
LON;LAX;2016-10-29;2016-11-07;739,15
LON;LAX;2016-10-29;2016-11-08;605,48
LON;LAX;2016-10-29;2016-11-10;589,73
LON;LAX;2016-10-29;2016-11-11;695,41
LON;LAX;2016-10-29;2016-11-12;574,66
LON;LAX;2016-10-29;2016-11-17;682,44
LON;LAX;2016-10-29;2016-11-18;674,96
LON;LAX;2016-10-29;2016-11-19;726,06
LON;LAX;2016-10-29;2016-11-26;597,45
LON;LAX;2016-10-29;2016-11-30;608,63
LON;LAX;2016-10-29;2016-12-03;999,15
LON;LAX;2016-10-29;2016-12-08;553,94
LON;LAX;2016-10-30;;275,04
LON;LAX;2016-10-30;2016-11-01;725,63
LON;LAX;2016-10-30;2016-11-02;604,76
LON;LAX;2016-10-30;2016-11-06;502,52
LON;LAX;2016-10-30;2016-11-07;607,78
LON;LAX;2016-10-30;2016-11-08;467,24
LON;LAX;2016-10-30;2016-11-10;474,72
LON;LAX;2016-10-30;2016-11-11;560,82
LON;LAX;2016-10-30;2016-11-12;572,28
LON;LAX;2016-10-30;2016-11-13;483,08
LON;LAX;2016-10-30;2016-11-14;564,79
LON;LAX;2016-10-30;2016-11-18;635,10
LON;LAX;2016-10-30;2016-11-26;550,36
LON;LAX;2016-10-30;2016-12-01;457,46
LON;LAX;2016-10-30;2017-01-27;675,39
LON;LAX;2016-10-31;;406,59
LON;LAX;2016-10-31;2016-11-01;501,72
LON;LAX;2016-10-31;2016-11-04;676,76
LON;LAX;2016-10-31;2016-11-05;535,73
LON;LAX;2016-10-31;2016-11-06;574,66
LON;LAX;2016-10-31;2016-11-07;600,98
LON;LAX;2016-10-31;2016-11-08;529,33
LON;LAX;2016-10-31;2016-11-09;910,45
LON;LAX;2016-10-31;2016-11-10;491,84
LON;LAX;2016-10-31;2016-11-11;661,89
LON;LAX;2016-10-31;2016-11-13;539,26
LON;LAX;2016-10-31;2016-11-14;654,89
LON;LAX;2016-10-31;2016-11-15;489,42
LON;LAX;2016-10-31;2016-11-16;546,35
LON;LAX;2016-10-31;2016-11-21;586,97
LON;LAX;2016-10-31;2016-11-29;471,35
LON;LAX;2016-10-31;2016-12-05;554,92
LON;LAX;2016-10-31;2016-12-08;489,10
LON;LAX;2016-10-31;2017-02-28;702,12
LON;LAX;2016-11-01;;302,42
LON;LAX;2016-11-01;2016-11-04;667,05
LON;LAX;2016-11-01;2016-11-05;561,69
LON;LAX;2016-11-01;2016-11-06;543,13
LON;LAX;2016-11-01;2016-11-07;563,78
LON;LAX;2016-11-01;2016-11-08;510,33
LON;LAX;2016-11-01;2016-11-09;561,63
LON;LAX;2016-11-01;2016-11-10;469,98
LON;LAX;2016-11-01;2016-11-11;653,34
LON;LAX;2016-11-01;2016-11-13;489,67
LON;LAX;2016-11-01;2016-11-14;556,50
LON;LAX;2016-11-01;2016-11-15;510,33
LON;LAX;2016-11-01;2016-11-17;450,02
LON;LAX;2016-11-01;2016-11-19;560,88
LON;LAX;2016-11-01;2016-11-20;530,94
LON;LAX;2016-11-01;2016-11-22;489,37
LON;LAX;2016-11-01;2016-11-24;464,25
LON;LAX;2016-11-01;2016-11-26;685,06
LON;LAX;2016-11-01;2016-11-27;458,66
LON;LAX;2016-11-01;2016-11-29;499,29
LON;LAX;2016-11-01;2016-11-30;487,99
LON;LAX;2016-11-01;2016-12-01;445,68
LON;LAX;2016-11-01;2017-01-09;586,94
LON;LAX;2016-11-01;2017-01-29;463,94
LON;LAX;2016-11-02;;308,86
LON;LAX;2016-11-02;2016-11-02;584,92
LON;LAX;2016-11-02;2016-11-06;574,25
LON;LAX;2016-11-02;2016-11-07;554,74
LON;LAX;2016-11-02;2016-11-08;503,40
LON;LAX;2016-11-02;2016-11-09;576,88
LON;LAX;2016-11-02;2016-11-10;503,70
LON;LAX;2016-11-02;2016-11-11;614,64
LON;LAX;2016-11-02;2016-11-14;573,95
LON;LAX;2016-11-02;2016-11-15;509,87
LON;LAX;2016-11-02;2016-11-16;573,82
LON;LAX;2016-11-02;2016-11-17;477,92
LON;LAX;2016-11-02;2016-11-18;624,82
LON;LAX;2016-11-02;2016-11-19;529,39
LON;LAX;2016-11-02;2016-11-23;534,87
LON;LAX;2016-11-02;2016-11-24;413,89
LON;LAX;2016-11-02;2016-11-30;588,88
LON;LAX;2016-11-02;2016-12-02;602,52
LON;LAX;2016-11-03;;260,75
LON;LAX;2016-11-03;2016-11-06;499,97
LON;LAX;2016-11-03;2016-11-07;554,36
LON;LAX;2016-11-03;2016-11-09;479,89
LON;LAX;2016-11-03;2016-11-10;459,93
LON;LAX;2016-11-03;2016-11-11;634,20
LON;LAX;2016-11-03;2016-11-12;577,79
LON;LAX;2016-11-03;2016-11-13;477,00
LON;LAX;2016-11-03;2016-11-14;528,71
LON;LAX;2016-11-03;2016-11-15;431,68
LON;LAX;2016-11-03;2016-11-16;488,85
LON;LAX;2016-11-03;2016-11-17;514,36
LON;LAX;2016-11-03;2016-11-19;586,06
LON;LAX;2016-11-03;2016-11-24;75,65
LON;LAX;2016-11-03;2016-11-25;567,90
LON;LAX;2016-11-03;2016-11-26;545,94
LON;LAX;2016-11-03;2016-12-01;440,63
LON;LAX;2016-11-03;2016-12-06;513,69
LON;LAX;2016-11-04;;324,60
LON;LAX;2016-11-04;2016-11-06;559,49
LON;LAX;2016-11-04;2016-11-07;600,40
LON;LAX;2016-11-04;2016-11-08;555,33
LON;LAX;2016-11-04;2016-11-11;563,68
LON;LAX;2016-11-04;2016-11-12;539,43
LON;LAX;2016-11-04;2016-11-14;586,33
LON;LAX;2016-11-04;2016-11-15;529,85
LON;LAX;2016-11-04;2016-11-16;632,08
LON;LAX;2016-11-04;2016-11-17;560,48
LON;LAX;2016-11-04;2016-11-18;646,80
LON;LAX;2016-11-04;2016-11-19;565,05
LON;LAX;2016-11-04;2016-11-20;584,30
LON;LAX;2016-11-04;2016-11-22;505,28
LON;LAX;2016-11-04;2016-11-24;516,43
LON;LAX;2016-11-05;;401,75
LON;LAX;2016-11-05;2016-11-08;619,17
LON;LAX;2016-11-05;2016-11-09;618,69
LON;LAX;2016-11-05;2016-11-10;586,62
LON;LAX;2016-11-05;2016-11-11;670,71
LON;LAX;2016-11-05;2016-11-12;570,74
LON;LAX;2016-11-05;2016-11-18;672,83
LON;LAX;2016-11-05;2016-11-19;583,60
LON;LAX;2016-11-05;2016-11-20;604,35
LON;LAX;2016-11-05;2016-11-21;588,75
LON;LAX;2016-11-05;2016-11-24;598,51
LON;LAX;2016-11-06;;253,68
LON;LAX;2016-11-06;2016-11-06;1050,96
LON;LAX;2016-11-06;2016-11-13;441,15
LON;LAX;2016-11-06;2016-11-14;556,22
LON;LAX;2016-11-06;2016-11-16;565,77
LON;LAX;2016-11-06;2016-11-17;495,34
LON;LAX;2016-11-06;2016-11-18;562,84
LON;LAX;2016-11-06;2016-11-19;576,90
LON;LAX;2016-11-06;2016-11-20;469,84
LON;LAX;2016-11-06;2016-11-22;571,07
LON;LAX;2016-11-06;2016-11-24;441,42
LON;LAX;2016-11-06;2016-11-27;585,04
LON;LAX;2016-11-07;;313,59
LON;LAX;2016-11-07;2016-11-11;693,03
LON;LAX;2016-11-07;2016-11-13;498,92
LON;LAX;2016-11-07;2016-11-14;558,15
LON;LAX;2016-11-07;2016-11-15;557,16
LON;LAX;2016-11-07;2016-11-16;549,01
LON;LAX;2016-11-07;2016-11-17;539,75
LON;LAX;2016-11-07;2016-11-18;605,95
LON;LAX;2016-11-07;2016-11-19;470,82
LON;LAX;2016-11-07;2016-11-20;526,75
LON;LAX;2016-11-07;2016-11-21;555,17
LON;LAX;2016-11-07;2016-11-22;462,05
LON;LAX;2016-11-07;2016-11-27;550,47
LON;LAX;2016-11-07;2016-11-28;601,70
LON;LAX;2016-11-07;2016-12-03;459,69
LON;LAX;2016-11-07;2016-12-04;551,82
LON;LAX;2016-11-07;2016-12-05;605,99
LON;LAX;2016-11-07;2016-12-07;624,45
LON;LAX;2016-11-07;2016-12-10;383,58
LON;LAX;2016-11-07;2016-12-19;599,66
LON;LAX;2016-11-08;;252,09
LON;LAX;2016-11-08;2016-11-12;793,18
LON;LAX;2016-11-08;2016-11-15;457,69
LON;LAX;2016-11-08;2016-11-16;521,20
LON;LAX;2016-11-08;2016-11-17;514,36
LON;LAX;2016-11-08;2016-11-18;543,00
LON;LAX;2016-11-08;2016-11-19;562,39
LON;LAX;2016-11-08;2016-11-21;592,33
LON;LAX;2016-11-08;2016-11-22;485,03
LON;LAX;2016-11-08;2016-11-28;731,41
LON;LAX;2016-11-08;2016-11-29;417,01
LON;LAX;2016-11-08;2016-12-06;513,69
LON;LAX;2016-11-08;2016-12-08;600,08
LON;LAX;2016-11-09;;309,73
LON;LAX;2016-11-09;2016-11-09;2818,89
LON;LAX;2016-11-09;2016-11-16;578,75
LON;LAX;2016-11-09;2016-11-17;502,66
LON;LAX;2016-11-09;2016-11-18;628,69
LON;LAX;2016-11-09;2016-11-19;534,56
LON;LAX;2016-11-09;2016-11-20;530,15
LON;LAX;2016-11-09;2016-11-23;565,98
LON;LAX;2016-11-09;2016-11-24;463,02
LON;LAX;2016-11-09;2016-11-25;630,31
LON;LAX;2016-11-09;2016-11-26;497,92
LON;LAX;2016-11-09;2016-11-30;580,03
LON;LAX;2016-11-09;2016-12-07;487,22
LON;LAX;2016-11-09;2016-12-15;442,06
LON;LAX;2016-11-09;2017-01-31;563,91
LON;LAX;2016-11-09;2017-02-28;483,78
LON;LAX;2016-11-10;;250,68
LON;LAX;2016-11-10;2016-11-14;590,86
LON;LAX;2016-11-10;2016-11-15;485,86
LON;LAX;2016-11-10;2016-11-16;431,34
LON;LAX;2016-11-10;2016-11-17;513,88
LON;LAX;2016-11-10;2016-11-18;634,20
LON;LAX;2016-11-10;2016-11-19;561,32
LON;LAX;2016-11-10;2016-11-20;439,44
LON;LAX;2016-11-10;2016-11-22;465,04
LON;LAX;2016-11-10;2016-11-23;563,37
LON;LAX;2016-11-10;2016-11-24;464,60
LON;LAX;2016-11-10;2016-11-25;566,34
LON;LAX;2016-11-10;2016-11-26;681,09
LON;LAX;2016-11-10;2016-11-27;446,83
LON;LAX;2016-11-10;2016-11-30;424,73
LON;LAX;2016-11-10;2016-12-04;439,96
LON;LAX;2016-11-11;;301,09
LON;LAX;2016-11-11;2016-11-17;515,35
LON;LAX;2016-11-11;2016-11-18;680,94
LON;LAX;2016-11-11;2016-11-20;576,48
LON;LAX;2016-11-11;2016-11-21;555,97
LON;LAX;2016-11-11;2016-11-24;483,19
LON;LAX;2016-11-11;2016-11-25;619,56
LON;LAX;2016-11-11;2016-11-26;502,05
LON;LAX;2016-11-11;2016-11-28;571,24
LON;LAX;2016-11-12;;410,71
LON;LAX;2016-11-12;2016-11-12;678,11
LON;LAX;2016-11-12;2016-11-19;579,21
LON;LAX;2016-11-12;2016-11-20;581,67
LON;LAX;2016-11-12;2016-11-21;636,24
LON;LAX;2016-11-12;2016-11-25;604,73
LON;LAX;2016-11-12;2016-11-26;577,62
LON;LAX;2016-11-12;2016-11-29;613,43
LON;LAX;2016-11-12;2016-11-30;516,29
LON;LAX;2016-11-12;2016-12-10;766,28
LON;LAX;2016-11-13;;264,90
LON;LAX;2016-11-13;2016-11-20;486,76
LON;LAX;2016-11-13;2016-11-23;566,64
LON;LAX;2016-11-13;2016-11-25;570,55
LON;LAX;2016-11-13;2016-11-26;536,44
LON;LAX;2016-11-13;2016-11-27;454,14
LON;LAX;2016-11-13;2016-11-28;683,08
LON;LAX;2016-11-13;2016-12-02;579,66
LON;LAX;2016-11-14;;315,84
LON;LAX;2016-11-14;2016-11-14;1077,90
LON;LAX;2016-11-14;2016-11-19;713,14
LON;LAX;2016-11-14;2016-11-20;524,14
LON;LAX;2016-11-14;2016-11-21;588,10
LON;LAX;2016-11-14;2016-11-23;563,54
LON;LAX;2016-11-14;2016-11-24;435,09
LON;LAX;2016-11-14;2016-11-27;596,81
LON;LAX;2016-11-14;2016-11-28;556,84
LON;LAX;2016-11-14;2016-11-29;486,50
LON;LAX;2016-11-14;2016-11-30;572,59
LON;LAX;2016-11-14;2016-12-03;506,07
LON;LAX;2016-11-14;2016-12-05;556,08
LON;LAX;2016-11-15;;267,46
LON;LAX;2016-11-15;2016-11-19;518,19
LON;LAX;2016-11-15;2016-11-22;471,15
LON;LAX;2016-11-15;2016-11-23;564,28
LON;LAX;2016-11-15;2016-11-26;516,33
LON;LAX;2016-11-15;2016-11-28;583,12
LON;LAX;2016-11-15;2016-11-29;452,73
LON;LAX;2016-11-15;2016-11-30;562,75
LON;LAX;2016-11-15;2016-12-01;451,05
LON;LAX;2016-11-15;2016-12-06;515,91
LON;LAX;2016-11-15;2017-02-17;560,29
LON;LAX;2016-11-16;;307,87
LON;LAX;2016-11-16;2016-11-17;494,55
LON;LAX;2016-11-16;2016-11-21;732,38
LON;LAX;2016-11-16;2016-11-23;578,74
LON;LAX;2016-11-16;2016-11-25;542,94
LON;LAX;2016-11-16;2016-11-26;450,86
LON;LAX;2016-11-16;2016-11-29;461,19
LON;LAX;2016-11-16;2016-11-30;576,46
LON;LAX;2016-11-16;2016-12-02;623,86
LON;LAX;2016-11-16;2016-12-10;453,78
LON;LAX;2016-11-16;2016-12-29;555,16
LON;LAX;2016-11-17;;253,03
LON;LAX;2016-11-17;2016-11-21;677,91
LON;LAX;2016-11-17;2016-11-22;538,97
LON;LAX;2016-11-17;2016-11-23;561,70
LON;LAX;2016-11-17;2016-11-24;492,04
LON;LAX;2016-11-17;2016-11-27;449,45
LON;LAX;2016-11-17;2016-11-28;582,37
LON;LAX;2016-11-17;2016-11-29;418,51
LON;LAX;2016-11-17;2016-11-30;487,94
LON;LAX;2016-11-17;2016-12-01;405,97
LON;LAX;2016-11-17;2016-12-02;497,51
LON;LAX;2016-11-17;2016-12-04;420,54
LON;LAX;2016-11-17;2016-12-05;502,22
LON;LAX;2016-11-17;2016-12-07;694,94
LON;LAX;2016-11-17;2016-12-11;519,91
LON;LAX;2016-11-17;2016-12-18;555,16
LON;LAX;2016-11-18;;298,50
LON;LAX;2016-11-18;2016-11-23;609,95
LON;LAX;2016-11-18;2016-11-25;566,27
LON;LAX;2016-11-18;2016-11-26;478,80
LON;LAX;2016-11-18;2016-11-27;571,72
LON;LAX;2016-11-18;2016-11-29;471,44
LON;LAX;2016-11-18;2016-11-30;651,31
LON;LAX;2016-11-18;2016-12-02;626,31
LON;LAX;2016-11-18;2016-12-03;476,70
LON;LAX;2016-11-18;2016-12-04;482,17
LON;LAX;2016-11-18;2016-12-08;775,24
LON;LAX;2016-11-19;;432,15
LON;LAX;2016-11-19;2016-11-21;695,68
LON;LAX;2016-11-19;2016-11-25;645,01
LON;LAX;2016-11-19;2016-11-26;592,92
LON;LAX;2016-11-19;2016-11-27;593,30
LON;LAX;2016-11-19;2016-11-28;689,80
LON;LAX;2016-11-19;2016-11-29;597,87
LON;LAX;2016-11-19;2016-11-30;645,52
LON;LAX;2016-11-19;2016-12-01;707,09
LON;LAX;2016-11-19;2016-12-03;576,88
LON;LAX;2016-11-19;2016-12-17;647,66
LON;LAX;2016-11-19;2016-12-31;2107,30
LON;LAX;2016-11-20;2016-11-20;836,06
LON;LAX;2016-11-20;2016-11-23;563,61
LON;LAX;2016-11-20;2016-11-26;538,21
LON;LAX;2016-11-20;2016-11-27;636,62
LON;LAX;2016-11-20;2016-11-29;475,87
LON;LAX;2016-11-20;2016-12-04;420,54
LON;LAX;2016-11-20;2016-12-18;560,17
LON;LAX;2016-11-21;;314,09
LON;LAX;2016-11-21;2016-11-26;505,38
LON;LAX;2016-11-21;2016-11-27;596,26
LON;LAX;2016-11-21;2016-11-28;573,75
LON;LAX;2016-11-21;2016-11-30;568,09
LON;LAX;2016-11-21;2016-12-01;493,46
LON;LAX;2016-11-21;2016-12-03;473,14
LON;LAX;2016-11-21;2016-12-04;503,02
LON;LAX;2016-11-21;2016-12-05;532,87
LON;LAX;2016-11-21;2016-12-09;591,97
LON;LAX;2016-11-21;2016-12-12;624,40
LON;LAX;2016-11-21;2017-01-17;465,13
LON;LAX;2016-11-22;;261,37
LON;LAX;2016-11-22;2016-11-26;952,60
LON;LAX;2016-11-22;2016-11-29;425,72
LON;LAX;2016-11-22;2016-12-03;534,50
LON;LAX;2016-11-22;2016-12-07;475,94
LON;LAX;2016-11-23;;313,22
LON;LAX;2016-11-23;2016-11-28;577,47
LON;LAX;2016-11-23;2016-11-30;583,77
LON;LAX;2016-11-23;2016-12-01;502,25
LON;LAX;2016-11-23;2016-12-03;430,69
LON;LAX;2016-11-23;2016-12-04;505,57
LON;LAX;2016-11-23;2016-12-05;555,73
LON;LAX;2016-11-23;2016-12-07;638,56
LON;LAX;2016-11-24;;269,58
LON;LAX;2016-11-24;2016-11-28;554,56
LON;LAX;2016-11-24;2016-11-30;566,69
LON;LAX;2016-11-24;2016-12-01;419,19
LON;LAX;2016-11-24;2016-12-02;562,62
LON;LAX;2016-11-24;2016-12-03;686,60
LON;LAX;2016-11-24;2016-12-05;517,11
LON;LAX;2016-11-24;2016-12-08;457,97
LON;LAX;2016-11-24;2016-12-09;641,08
LON;LAX;2016-11-24;2016-12-10;543,12
LON;LAX;2016-11-24;2016-12-12;559,69
LON;LAX;2016-11-25;;407,64
LON;LAX;2016-11-25;2016-11-27;650,42
LON;LAX;2016-11-25;2016-11-28;650,69
LON;LAX;2016-11-25;2016-11-30;613,55
LON;LAX;2016-11-25;2016-12-02;805,46
LON;LAX;2016-11-25;2016-12-04;598,46
LON;LAX;2016-11-25;2016-12-05;627,02
LON;LAX;2016-11-25;2016-12-08;460,00
LON;LAX;2016-11-25;2016-12-09;563,14
LON;LAX;2016-11-25;2016-12-11;637,35
LON;LAX;2016-11-25;2016-12-16;658,51
LON;LAX;2016-11-25;2016-12-23;710,24
LON;LAX;2016-11-25;2017-02-22;624,62
LON;LAX;2016-11-26;;456,77
LON;LAX;2016-11-26;2016-11-27;667,27
LON;LAX;2016-11-26;2016-11-30;628,71
LON;LAX;2016-11-26;2016-12-01;606,56
LON;LAX;2016-11-26;2016-12-03;606,56
LON;LAX;2016-11-26;2016-12-07;640,69
LON;LAX;2016-11-26;2016-12-10;682,58
LON;LAX;2016-11-26;2016-12-11;592,65
LON;LAX;2016-11-26;2016-12-12;553,04
LON;LAX;2016-11-27;;306,06
LON;LAX;2016-11-27;2016-12-01;494,32
LON;LAX;2016-11-27;2016-12-02;668,48
LON;LAX;2016-11-27;2016-12-04;484,22
LON;LAX;2016-11-27;2016-12-08;537,68
LON;LAX;2016-11-27;2016-12-11;574,45
LON;LAX;2016-11-27;2016-12-17;661,37
LON;LAX;2016-11-27;2016-12-18;566,02
LON;LAX;2016-11-28;;337,16
LON;LAX;2016-11-28;2016-11-30;899,47
LON;LAX;2016-11-28;2016-12-04;487,51
LON;LAX;2016-11-28;2016-12-05;747,06
LON;LAX;2016-11-28;2016-12-11;582,18
LON;LAX;2016-11-28;2016-12-18;818,54
LON;LAX;2016-11-29;;267,93
LON;LAX;2016-11-29;2016-12-08;505,50
LON;LAX;2016-11-29;2016-12-09;640,63
